episode_hash,n_frames,duration_s,nan_left_ee,nan_right_ee,nan_head,nan_left_kp,nan_right_kp,nan_max,frozen_frac_left_ee,frozen_run_left_ee,frozen_frac_right_ee,frozen_run_right_ee,frozen_frac_head,frozen_run_head,frozen_frac_max,frozen_run_max_s,path_len_left,speed_mean_left,net_disp_left,path_len_right,speed_mean_right,net_disp_right,motion_energy,path_len_total,has_annotations,f_duration_s,f_log_duration,f_left_path,f_left_speed_mean,f_left_speed_std,f_left_speed_p90,f_left_acc_std,f_left_ext_x,f_left_ext_y,f_left_ext_z,f_left_bbox_vol,f_left_centroid_x,f_left_centroid_y,f_left_centroid_z,f_left_active_frac,f_right_path,f_right_speed_mean,f_right_speed_std,f_right_speed_p90,f_right_acc_std,f_right_ext_x,f_right_ext_y,f_right_ext_z,f_right_bbox_vol,f_right_centroid_x,f_right_centroid_y,f_right_centroid_z,f_right_active_frac,f_bimanual_speed_corr,f_hand_dist_mean,f_hand_dist_std,f_hand_dist_min,f_left_aperture_mean,f_left_aperture_std,f_left_aperture_range,f_right_aperture_mean,f_right_aperture_std,f_right_aperture_range,f_head_path,f_head_ext,f_head_rot_energy,lab,operator,scene,num_frames,task_description,objects,rule_tracking_dropout,rule_frozen_tracker,rule_too_short,rule_no_motion,rule_runaway_length,rule_suspiciously_short,drop_reason,keep
2025-10-14-04-31-24-089000,2238.0,74.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.537003760747325,0.637510108548243,0.0560153933685196,64.59178388914823,0.8662286619018538,0.2557892805493666,0.7518693852250484,112.12878764989556,0.0,74.6,4.3254562831854875,47.537003760747325,0.637510108548243,0.920068207202271,1.6257755508041285,41.40945611354262,0.4487178474664688,0.3567635314539075,0.5843447335064411,0.0935455067755133,-0.0205317349493556,-0.2636633508395939,-0.3057011292246108,0.9950827000447028,64.59178388914823,0.8662286619018538,1.0380474735133034,2.287612334616961,49.31644052732837,0.447924630716443,0.4512187875807285,0.5636336337774992,0.1139171259496864,-0.2340896344607174,0.0638737669952995,-0.3156035377085229,0.994188645507376,0.7552124669554213,0.4073323807658863,0.1026883744714634,0.0896945860687409,0.0995563435487288,0.0046878814262082,0.0273371408925311,0.1022807810666248,0.0057797918121451,0.0292538044738191,6.68831220199088,0.324532272234338,0.1753733667760487,rl2,4OOitkcdBEpTp3V5,8,2238.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-15-20-26-47-000000,2037.0,67.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.60588446253996,0.5099098889372293,0.8322107630478902,35.46413727265106,0.5225560501864105,0.9270184701895118,0.51623296956182,70.07002173519102,0.0,67.9,4.232656178019613,34.60588446253996,0.5099098889372293,1.1353989827672044,1.1253793061208963,41.138607906038054,0.7303800508379936,0.3607053346931934,0.9106257930397988,0.2399061688444201,-0.050977084304265,-0.2910701173440419,-0.8125455501842759,0.9941060903732808,35.46413727265106,0.5225560501864105,1.022766487172342,1.0327631163201416,37.59150011297524,0.6264264136552811,0.6180043816566467,0.9058747785165906,0.3506951696651563,-0.2541686162255634,-0.0163078440937236,-0.7794217671677799,0.993614931237721,0.918042563197252,0.3510234296559015,0.0673131108259201,0.2298115992274876,0.1093090353131676,0.0044543173613419,0.0187693831386498,0.1069340566298393,0.0056188775287539,0.0220818754842989,14.019852583595386,0.6289390324328015,0.2924703610804566,rl2,lbjSOvcmdHRbM9gk,1,2037.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-15-20-30-56-000000,2311.0,77.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.31571659485769,0.4326716440890609,0.8576134337776657,36.12167573949669,0.4691126719415154,0.8010068867915389,0.4508921580152881,69.43739233435437,0.0,77.03333333333333,4.357136085828755,33.31571659485769,0.4326716440890609,1.4801407327477538,0.7106599980786065,58.39870843674583,0.7433321848511696,0.4261743705719709,0.9657105735968798,0.3059266085833836,-0.1464641447646897,-0.2503480015412031,-0.8411998134893246,0.993939393939394,36.12167573949669,0.4691126719415154,1.3789109852079438,0.814692832271899,53.9557171777663,0.6842877566814423,0.5462493598461151,0.9105801107361912,0.340367332231089,-0.1470918573526974,0.1445448064527985,-0.8100022427130802,0.993939393939394,0.9515842397208548,0.4056482836048032,0.0676546249195187,0.2464976784918323,0.105495510278289,0.0050028566672879,0.0226146045973885,0.1037793537037394,0.0058883749761726,0.0276930496978001,13.419271239614613,0.7171378739060037,0.289122820080923,rl2,lbjSOvcmdHRbM9gk,1,2311.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-15-20-36-36-000000,2992.0,99.73333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.22250241609305,0.3532848787973225,0.4233975363511178,46.71538945965395,0.468559573316489,0.4558084250425344,0.4109222260569057,81.937891875747,0.0,99.73333333333332,4.612476761170529,35.22250241609305,0.3532848787973225,0.5814803493477522,0.8013453360693991,19.202272745516375,0.4188233166933059,0.7160984463989735,0.6715734377503395,0.201417450133978,0.1901030426317039,-0.1915789640236307,-0.8016539416425329,0.9923102641257104,46.71538945965395,0.468559573316489,0.6480941707070053,1.0750723605044992,23.68479245992937,0.4200386218726635,0.8490600734949112,0.7478607408702374,0.2667155762213676,-0.1908000989018361,-0.1740667632327136,-0.7962433015678656,0.995987963891675,0.7934669333460098,0.4112389192428492,0.0684445255082863,0.2734059435134388,0.1055873119574264,0.0046903075263835,0.022886183279597,0.1001522824308365,0.0063359138494432,0.032730176547998,16.80574067779326,0.6806512424799931,0.2057093282967335,rl2,lbjSOvcmdHRbM9gk,2,2992.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-15-20-40-40-000000,2106.0,70.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9996713118847,0.5273112300981192,0.1692607859798087,40.40113007526098,0.5757880770821042,0.5181721551356369,0.5515496535901118,77.40080138714568,0.0,70.2,4.26549281841793,36.9996713118847,0.5273112300981192,1.3359110329793822,1.1105304286562083,51.24101409252239,0.534840646199882,0.7452061846852303,1.0153388064354658,0.4046800926443332,0.1508135020026206,-0.270233312671145,-0.7713062654374077,0.9980997624703088,40.40113007526098,0.5757880770821042,1.3241294183179984,1.1801970656932368,50.98212355146099,0.3958615837618708,0.8479868769645691,1.0815254412591455,0.3630523307765902,-0.2141904346936745,-0.1279063314844928,-0.7591417080722528,0.9985748218527316,0.956191208401198,0.4051684595965624,0.0732931879646661,0.2766896489700805,0.1078550665005397,0.0065202413355289,0.0261070400407138,0.1048049294374306,0.0074329313571917,0.0321335124154359,16.21098944959241,0.7257742571836541,0.3317696026221204,rl2,lbjSOvcmdHRbM9gk,2,2106.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-21-00-09-38-000000,5268.0,175.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.83423925469998,0.3977647954511107,0.8046841634706318,85.55200323525307,0.4872906962326927,0.7775242462336711,0.4425277458419016,155.38624248995305,0.0,175.6,5.173887288169859,69.83423925469998,0.3977647954511107,0.9048032295025938,0.8791245182602105,34.08034700085873,0.7561359209939837,1.1835413798689842,0.9304548450745642,0.8326809298238618,0.4347240366633902,-0.3546427199480017,-0.6966797699706736,0.9933548509588,85.55200323525307,0.4872906962326927,0.8382420996873242,1.1673321579599163,32.61550458538483,0.9513294324278831,0.8036364782601595,0.9201337499544024,0.7034634468832902,-0.0409135902014079,-0.5600947466933139,-0.7151666583244787,0.9962027719764572,0.8384449945518286,0.5292661975344883,0.1214016884051549,0.0462670841972625,0.1025033282636239,0.0063035637196034,0.0313790477279757,0.1006779769826136,0.0082624141120169,0.0343703013818191,29.777868796228205,0.7335033254905949,0.1923815736894904,rl2,cbb43DO-bmnqDXr5,2,5268.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-21-00-28-58-000000,7090.0,236.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.261453756995,0.4708483019762802,0.9806159032246284,129.13334813694988,0.5464805253362247,0.9253435720581836,0.5086644136562525,240.39480189394487,0.0,236.33333333333337,5.469465622743866,111.261453756995,0.4708483019762802,0.7216666043763678,1.199273217685061,23.007417039922412,0.7633325383067131,0.5311395302414894,1.35483618080616,0.5492994780656059,-0.0849053066435344,-0.3678466992867829,-0.6476723982137463,0.9946395824516856,129.13334813694988,0.5464805253362247,0.8254653924943872,1.244639261786751,26.989631275854965,0.5653333961963654,0.7437542378902435,1.2595601752400398,0.5296061449197899,-0.3620781376266954,-0.152077068106709,-0.7035775571633314,0.9954859641698406,0.8184981968874103,0.3733770785504121,0.0660148297058227,0.1207582675903844,0.1045281893880468,0.0047359705228817,0.0315902571552967,0.1003592851483174,0.0081349983166535,0.0337984204042344,39.32015887056646,0.6816970913198747,0.2628287765621117,rl2,cbb43DO-bmnqDXr5,2,7090.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-29-21-54-36-189000,2834.0,94.46666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.017254641654105,0.5402462545886422,0.0278628755347136,62.24360997916064,0.659127532430222,0.0619346564286694,0.599686893509432,113.26086462081474,0.0,94.46666666666668,4.558777146418381,51.017254641654105,0.5402462545886422,0.9551387455702396,1.2607265004895127,40.27571898298951,0.3705178964883089,0.4061818718910217,0.9321622187271714,0.1402882259144162,0.1422303882246769,-0.6069874017011051,-0.7734412117851353,0.9908224496999648,62.24360997916064,0.659127532430222,0.9305505753970932,1.581056306710326,41.46014267380642,0.5096831787377596,0.3999805260682478,0.9394568097777664,0.1915208086258888,-0.2835005255529083,-0.1631551479806999,-0.7677895513935975,0.9872926226614896,0.88059149992111,0.6184257698472224,0.1203693316388355,0.2282820345889497,0.1020943683935869,0.0036248404573872,0.0220331413941993,0.1027321520257876,0.0038915063793068,0.0291346364432551,8.795667234134598,0.3413523571212322,0.1810182768518102,rl2,CizpI2XpvnTL3SW5,1,2834.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-29-21-54-36-190000,2605.0,86.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.25008600679526,0.6941254148248301,0.6069295924896054,69.74388889367245,0.8035010241206502,0.6007914042805717,0.7488132194727403,129.99397490046772,0.0,86.83333333333333,4.475441079313307,60.25008600679526,0.6941254148248301,1.0906394177403027,1.994480215897725,46.977149973456854,0.4240900427103042,0.2055831849575042,0.7740504611283541,0.0674861945203213,-0.1007229744222537,-0.4511626535694109,-0.6961317443065417,0.9773425499231952,69.74388889367245,0.8035010241206502,1.142475618167591,2.0457799142283397,50.76068694614274,0.3731494173407554,0.3935750368982553,0.8823900762945414,0.129589832306147,-0.2679041484681864,-0.0640104181608564,-0.7255380609964741,0.9804147465437788,0.912661510370543,0.429916308431804,0.0642634090267192,0.2735064251046054,0.1032366071676221,0.0038893831552171,0.0261902526634887,0.104313670248834,0.0042936449441346,0.0300311884833413,4.958097772107333,0.2652915852704796,0.1219188957933841,rl2,CizpI2XpvnTL3SW5,1,2605.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-29-21-54-36-194000,2619.0,87.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02124181402936,0.5961181262111844,0.2683725458213015,57.51135748664663,0.6590300705116116,0.33838387346381,0.627574098361398,109.532599300676,0.0,87.3,4.480740107609915,52.02124181402936,0.5961181262111844,1.0152794997594623,1.6662180354249612,43.257405685056,0.3434454221278429,0.3756875395774841,0.771176889538765,0.0995035394244592,0.1722844957931265,-0.421295773506779,-0.732726968565985,0.96829640947288,57.51135748664663,0.6590300705116116,1.0532753182769368,1.6369158924177185,45.5624130891083,0.2349749887362122,0.3848270205780864,0.7731917146593332,0.0699156480356014,-0.1273374505786978,-0.2045960359175061,-0.7632195313346265,0.9717341482047364,0.9466813993146072,0.3746127848197663,0.0615993071189494,0.2313222926775165,0.1009523978549422,0.0032392651114414,0.0225953165307814,0.1028960333785929,0.0044491819683217,0.0283450266663796,4.436982101006726,0.300171754663499,0.1118519964700557,rl2,CizpI2XpvnTL3SW5,1,2619.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-29-21-54-36-195000,3259.0,108.63333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.62467059618339,0.456949084679405,1.3513547261021468,59.41890921046257,0.5471354439269114,1.6853286305676265,0.5020422643031582,109.04357980664597,0.0,108.63333333333334,4.697141464526902,49.62467059618339,0.456949084679405,0.9221093810069676,1.0095955761134738,38.518035625226446,0.7200717069208622,1.2751069366931915,0.7428799085319042,0.6820888781150675,0.4056193381164997,-0.4027459325749529,-0.7632031298890348,0.983732351135666,59.41890921046257,0.5471354439269114,1.412566239611288,1.2614311332990338,60.093724963636944,1.008495219051838,2.178356796503067,0.7209832295775414,1.5839009586608277,-0.0686088718244438,-0.4730756714741175,-0.6806561614964849,0.9877225291589932,0.701345617926639,0.5614877065049734,0.2809336111105113,0.2104099113371371,0.1025495923739679,0.0026743943434729,0.01691789153128,0.1024839649008831,0.0040300544474016,0.0261367761120676,7.061278774780618,1.526206209227879,0.0859025010227869,rl2,CizpI2XpvnTL3SW5,1,3259.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-29-21-54-36-196000,3540.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.37026402249016,0.4015563494418493,0.4994730768391877,79.06317443542251,0.6702162286133584,0.4846054591568522,0.5358862890276038,126.43343845791269,0.0,118.0,4.77912349311153,47.37026402249016,0.4015563494418493,0.7528765110556119,0.919895094339571,31.099780427937414,0.321632694453001,0.4514146819710731,0.8880469398573041,0.1289352869692259,0.3221713062786197,-0.4451844781384629,-0.7280054643041175,0.9915230291042668,79.06317443542251,0.6702162286133584,1.0333221980293097,1.7003011571853714,46.042347106108785,0.8927443288266659,1.028807447408326,0.9371868688613176,0.8607705391890744,-0.1642965677316632,-0.3616741993002486,-0.7172031953062673,0.993500988979938,0.6415604357847569,0.5478130769139151,0.2117636956841275,0.1828098459231858,0.1008605522619129,0.0030701545013352,0.0209471888251447,0.1038509706324818,0.0040674685456045,0.0225188225166864,9.728447306330851,0.3833108909246972,0.1463102408303151,rl2,CizpI2XpvnTL3SW5,1,3540.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-29-21-54-36-197000,2813.0,93.76666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.120353125916346,0.5667178498497476,0.5800688391401062,66.98605632514932,0.7146449821317495,0.5653560495692659,0.6406814159907486,120.10640945106567,0.0,93.76666666666668,4.551417729988844,53.120353125916346,0.5667178498497476,0.9031936929045844,1.264079855603163,38.40264229514243,0.2838738858699798,0.4472211748361587,0.7681535258889198,0.0975204797765207,0.3159872244472738,-0.4994186518552928,-0.7663738528187752,0.9893314366998578,66.98605632514932,0.7146449821317495,0.9701378005211309,1.858446304239572,43.30690878062012,0.6146489232778549,0.4290733579546213,0.7431478146463633,0.1959899848426464,-0.1933197747933199,-0.2895066496901879,-0.7656072112799507,0.9918207681365576,0.8473396611195132,0.5604535627599564,0.1460194919370232,0.1266180134951511,0.1018657946411125,0.00418975523142,0.0243095153606107,0.1032647040601796,0.0040685576933433,0.0253424181608996,7.146661092552099,0.2920055770671057,0.1085665085277477,rl2,CizpI2XpvnTL3SW5,1,2813.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-29-21-54-36-198000,2522.0,84.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.25964274312547,0.6575919406163284,0.5534522877094165,66.96439600772153,0.7968789687551154,0.5894855624996218,0.7272354546857219,122.224038750847,0.0,84.06666666666666,4.443435262802525,55.25964274312547,0.6575919406163284,1.030880083806905,1.6799682498571802,43.71745511979108,0.474806297570467,0.2457266002893448,0.7377901636064053,0.0860798503814376,-0.0985922427356101,-0.5027746410595813,-0.692633443216599,0.9928599761999206,66.96439600772153,0.7968789687551154,1.2506136400930774,2.143392917371768,54.97346211021867,0.993380282074213,0.5875381845980883,0.7566131073981524,0.4415963681706907,-0.316983682448362,-0.1315187409582384,-0.6888398336967443,0.9940499801666004,0.7463055919764472,0.4737230969448201,0.1516072827200782,0.2479831328817214,0.1026009124972602,0.0040403365319944,0.0230547039045126,0.1039943011749636,0.0047172295654865,0.0279881183686756,6.813774095879962,0.2645238883596815,0.1119380463730674,rl2,CizpI2XpvnTL3SW5,1,2522.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-29-21-54-36-199000,2817.0,93.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.16656867319372,0.5983654333081717,0.3724219471608296,65.28696128719258,0.6955287068948075,0.6663619882071314,0.6469470701014896,121.4535299603863,0.0,93.9,4.552823705615882,56.16656867319372,0.5983654333081717,1.0491925403877278,1.467164607268857,44.085534190997954,0.5522101186215878,0.5463164038956165,0.8804820727091283,0.2656251050481669,0.4776775333283216,0.0077945242565568,-0.650369924585725,0.9790482954545454,65.28696128719258,0.6955287068948075,1.175690206731996,1.793424684716016,50.08271090192487,0.6757532861083746,0.8637490440160036,0.8814936433918774,0.5145113159320622,0.2544124366287082,-0.2818148243943554,-0.6613690777875835,0.9779829545454546,0.755941402330275,0.3948149045195825,0.1487810238783241,0.0495379089769554,0.1023211271986847,0.0035032364529372,0.0272108668662213,0.1038840257000679,0.003979603032995,0.0254797244352345,6.981107147040972,0.3127325523716565,0.1550016881520989,rl2,CizpI2XpvnTL3SW5,1,2817.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-29-21-54-36-200000,3682.0,122.73333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.93430880537386,0.3254629894488496,0.512023020704769,65.18703493246142,0.5312716783411688,0.4864022982832497,0.4283673338950093,105.12134373783528,0.0,122.73333333333332,4.818128712243936,39.93430880537386,0.3254629894488496,0.8104480150235198,0.673095612393635,32.983702992172255,0.4313583821058273,0.2057136744260788,0.9119019444333388,0.080918820723137,-0.0278430042187908,-0.4325182767345133,-0.7360427842744158,0.9728334691659876,65.18703493246142,0.5312716783411688,0.8458511671407476,1.3112443847871091,36.77948089062706,0.4281554715707898,0.4983459562063217,0.8941773679107428,0.1907902207200374,-0.2310492001111694,-0.1074088635712706,-0.7469569867140917,0.97826677533279,0.8525712301827544,0.4032936749363994,0.0805751253199135,0.1721454102690046,0.1011007087763759,0.0037103849775726,0.0252761066213259,0.1018012832751287,0.0039492167092201,0.0286970776281419,8.46094129890043,0.3347826442984154,0.1191045449797082,rl2,CizpI2XpvnTL3SW5,1,3682.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-29-21-54-36-201000,3400.0,113.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.47791856246538,0.3572631823695091,0.0984855147152159,68.44096340379042,0.6040685207748491,0.1975990475879055,0.4806658515721791,108.9188819662558,0.0,113.33333333333331,4.73911815849783,40.47791856246538,0.3572631823695091,0.7729462440545236,0.8021159204907359,31.114135380005,0.3795391879975796,0.3537928201258182,0.8883645422756672,0.1192880269219568,0.338361433772918,-0.3393916995889123,-0.8214521813107764,0.9855839952927332,68.44096340379042,0.6040685207748491,0.8337919534096122,1.5201430110080096,36.86124666189525,0.3922528810799122,0.4467288069427013,0.8736029528081417,0.1530820233828888,0.0059931919933639,-0.214350431166103,-0.8290445146446719,0.9888202412474256,0.8104537946648007,0.3732314759500067,0.0777250162308581,0.1820315538498003,0.1021447880036421,0.0040490630607331,0.0232318570834461,0.1021616154526487,0.004558187364521,0.0280886438655143,7.274859848470809,0.3998470901284696,0.1151364444860196,rl2,CizpI2XpvnTL3SW5,1,3400.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-29-21-54-36-202000,2663.0,88.76666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.65459174441126,0.6497512217627114,0.5418076454111512,65.55375037666312,0.7387725436889157,0.5552268433655082,0.6942618827258136,123.20834212107438,0.0,88.76666666666667,4.497213711149444,57.65459174441126,0.6497512217627114,1.1002206574909088,1.5828274906848467,47.20016672788016,0.3225224055349827,0.4298804081045091,0.8286982160061598,0.1148957453247764,0.3808625094449883,-0.2037139097698373,-0.7395883180561972,0.9891059353869271,65.55375037666312,0.7387725436889157,1.045311332976672,1.8553443945956072,46.428927288816105,0.3537861052900553,0.4201028794050216,0.7722749058157206,0.1147805638040827,0.0646942562120783,-0.2798255126195191,-0.7450325503173154,0.987603305785124,0.8938702272234443,0.3387298708529394,0.0579405495853809,0.1600879309343954,0.1029638036508791,0.0038352383254389,0.0231205132678753,0.1038837445972698,0.0038537644900561,0.0253950599498896,7.187393187251153,0.3584233881131629,0.1368954501977239,rl2,CizpI2XpvnTL3SW5,1,2663.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-29-21-54-36-203000,3593.0,119.76666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.12413236542217,0.3434643571722341,0.5627940354663854,66.47395938575333,0.5551834024422605,0.4991350669724606,0.4493238798072473,107.5980917511755,0.0,119.76666666666668,4.7938603092329215,41.12413236542217,0.3434643571722341,0.7424069200381773,0.7610409199869862,29.89038703220309,0.4118620892986655,0.2949210703372955,0.8236249536275864,0.1000430942770425,0.1595154473370922,-0.2587914681619392,-0.7848642315039546,0.9821826280623608,66.47395938575333,0.5551834024422605,0.7700124941033567,1.3932081398962135,34.10790984466846,0.4801013153046369,0.4446556642651558,0.8621010072529316,0.1840411241169614,-0.1599030737531071,-0.1577116225841187,-0.7801943280268331,0.9883073496659244,0.8000553106055,0.3510288208790936,0.0724631129130974,0.1509954058287046,0.1019048237382623,0.0031735685036285,0.0207348252007084,0.1009517440560131,0.0048847527108979,0.0311046889446444,7.747468692814342,0.2925772522126004,0.1150743538366341,rl2,CizpI2XpvnTL3SW5,1,3593.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-29-21-54-36-204000,3201.0,106.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.78563726501821,0.4198653493595456,0.4657238888865481,56.75287612611666,0.5320582136823436,0.4903577649267432,0.4759617815209446,101.53851339113488,0.0,106.7,4.679349584162343,44.78563726501821,0.4198653493595456,0.9271810456236106,0.829480163016917,39.372798125824474,0.2876664381474256,0.3216755986213684,0.8704875484108925,0.0805508035397256,0.2505024429905306,-0.5394995878335648,-0.8000459294691705,0.983125,56.75287612611666,0.5320582136823436,0.9208570632792022,1.3268011639986017,40.89369027361063,0.3891896605491638,0.4109586849808693,0.793899854645133,0.1269770343240088,-0.0962653189524542,-0.3334014620986889,-0.7889160575029189,0.9834375,0.8898402818049065,0.4084437470098972,0.0655394177820857,0.1731103352851614,0.1013863563126175,0.0035456777178933,0.0220697654483601,0.1026616063041945,0.004278903440573,0.0270805564054045,7.173817732223833,0.3440382265609525,0.1032547615084441,rl2,CizpI2XpvnTL3SW5,1,3201.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-29-21-54-36-213000,2984.0,99.46666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.06196637989732,0.5638146132741936,0.6521817227941773,69.6504621667345,0.7004739741877424,0.5227229573891561,0.6321442937309679,125.71242854663184,0.0,99.46666666666668,4.609825997524285,56.06196637989732,0.5638146132741936,0.9079881388477417,1.2291854595994307,38.555028161866055,0.5319034773856401,0.4052844559773803,0.8382396027445793,0.1807011649009539,0.377049903088841,0.1655691477510127,-0.8001867734412625,0.9969829031176668,69.6504621667345,0.7004739741877424,0.9307936412503236,1.7880915290085335,41.42621608082102,0.5484153237193823,0.64616334810853,0.7978600673377514,0.2827343862581341,0.1463300400911693,-0.3046350713018266,-0.7818611325738557,0.9959772041568892,0.8220161798813693,0.5369730462562039,0.138248922183135,0.1402411024286813,0.1021845626938466,0.0041990457122824,0.0271842187552505,0.1033901083421348,0.0044815941986587,0.0270187299722908,9.366611442202938,0.4132215645420197,0.1504187208495816,rl2,CizpI2XpvnTL3SW5,1,2984.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-10-29-21-54-36-214000,2633.0,87.76666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.49214337529743,0.7692873485026303,0.7139372372264446,76.24199986967155,0.8690197553533991,0.8179021901522957,0.8191535519280148,143.73414324496898,0.0,87.76666666666667,4.486011204151777,67.49214337529743,0.7692873485026303,1.1694966460925842,1.9257371778662495,51.96275783428148,0.2974960654973984,0.5121390260756016,0.8852331480011344,0.1348735428187655,0.2176256519040192,-0.1882324431801313,-0.7177871386161547,0.9962006079027356,76.24199986967155,0.8690197553533991,1.164250694366577,2.2170029769294453,53.07305552527361,0.5096745677292347,0.7039476558566093,0.8838128875941038,0.3170981150291309,-0.1247397793125838,-0.2551873962562375,-0.7233582935792964,0.9946808510638298,0.8841056315836456,0.3741618909643603,0.0603647089980088,0.1841461656023608,0.103239264438444,0.0044176051459057,0.0267229959886875,0.1050319276518882,0.0047936804973385,0.0267881860589098,9.3752374262059,0.5491278854773004,0.1668048841250331,rl2,CizpI2XpvnTL3SW5,1,2633.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
