n_frames,duration_s,nan_left_ee,nan_right_ee,nan_head,nan_left_kp,nan_right_kp,nan_max,frozen_frac_left_ee,frozen_run_left_ee,frozen_frac_right_ee,frozen_run_right_ee,frozen_frac_head,frozen_run_head,frozen_frac_max,frozen_run_max_s,offaxis_deg_left,offaxis_left,offaxis_deg_right,offaxis_right,offaxis_max,offaxis_deg_max,path_len_left,speed_mean_left,net_disp_left,path_len_right,speed_mean_right,net_disp_right,hand_speed_max,hand_jitter_frac,head_speed_max,motion_energy,path_len_total,has_annotations,episode_hash,lab,rig,n_arrays,rule_tracking_dropout,rule_frozen_tracker,rule_too_short,rule_no_motion,rule_runaway_length,rule_suspiciously_short,drop_rig_independent
2994.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.261193121349855,0.07982631930527723,24.01897016848392,0.0006680026720106881,0.07982631930527723,33.261193121349855,46.185020223223184,0.46293037310280505,0.07182862339130278,41.799122439748004,0.4189688183068627,0.1693225347928134,27.34469884529079,0.002171734046107584,3.639385549830374,0.44094959570483383,87.98414266297118,0.0,2025-09-21-21-35-21-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
3508.0,116.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.77443840487347,0.052451539338654506,28.89921178536023,0.011402508551881414,0.052451539338654506,28.89921178536023,48.28517582889276,0.4130468419922392,0.31252737086416726,47.54860922273503,0.4067460155922586,0.3143480716276261,24.73309372924434,0.000855431993156544,2.5322088010394883,0.40989642879224886,95.83378505162779,0.0,2025-09-21-21-40-03-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
3327.0,110.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.901336591737962,0.01953712052900511,20.774308693263563,0.004809137360985873,0.01953712052900511,27.901336591737962,41.72148773974709,0.3763212965100459,0.7395635400839068,66.70463872423322,0.6016654124254349,0.7158408899984908,20.301178285878,0.0006013229104028864,9.043620154378802,0.4889933544677404,108.42612646398031,0.0,2025-09-21-22-17-10-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
3541.0,118.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.23597493637821,0.02795820389720418,17.988024569578794,0.005083309799491669,0.02795820389720418,22.23597493637821,47.022963334579366,0.39849968927609625,0.6931058928011693,46.069208889837725,0.39041702449015026,0.3535890250472859,16.90302597721267,0.000847457627118644,5.563973981743718,0.3944583568831233,93.09217222441708,0.0,2025-09-21-22-21-41-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
3177.0,105.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.447859850012115,0.03147623544224111,18.62130703534237,0.0,0.03147623544224111,24.447859850012115,47.278106510879226,0.4465816106191362,0.2914277722542143,59.95324578173213,0.56630899667883,0.2418461536040306,22.58482139989785,0.0007871536523929471,8.68572248674233,0.5064453036489831,107.23135229261135,0.0,2025-09-22-01-56-37-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
3805.0,126.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.588248712516155,0.05440210249671485,13.484932664723974,0.0007884362680683311,0.05440210249671485,20.588248712516155,48.13852178518277,0.3796413389998641,0.12046316528745081,43.46204079490421,0.34276057409230454,0.1817107656854359,22.37887296834739,0.0007886435331230284,6.409294570231324,0.36120095654608436,91.60056258008697,0.0,2025-09-22-02-02-19-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
4240.0,141.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.533367738309032,0.07028301886792453,22.459562928529536,0.0,0.07028301886792453,27.533367738309032,58.246755896785544,0.41222049466939525,0.5611924056841893,56.041671767355794,0.3966148037321713,0.19006233988773724,8.96007568913038,0.0,2.5194167000392227,0.4044176492007833,114.28842766414134,0.0,2025-09-22-02-19-38-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
3785.0,126.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13437985418422,0.047291941875825624,26.33143533908004,0.0,0.047291941875825624,33.13437985418422,41.0033316640203,0.325079267949421,0.2079665209574561,67.552030813752,0.5355604979948626,0.2550141972284302,20.643716981459217,0.0002642706131078224,2.442768971612173,0.4303198829721418,108.55536247777229,0.0,2025-09-22-02-24-19-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
3723.0,124.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.09781236350728,0.04593070104754231,24.231461319646602,0.0,0.04593070104754231,24.231461319646602,50.810490307173154,0.4095418348240716,0.7450383647862523,53.92805914256161,0.43467000920925536,0.4277559170261848,21.107410610459997,0.0010746910263299302,6.945004921853872,0.42210592201666347,104.73854944973476,0.0,2025-09-22-02-31-37-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
3476.0,115.86666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.115287626954014,0.020138089758342925,23.387774516196565,0.0,0.020138089758342925,23.387774516196565,36.94873560357452,0.3189818901028016,0.6191850279084069,58.34978695582575,0.5037391679639633,0.4036290739751852,9.361629218169252,0.0,3.227588937297533,0.4113605290333825,95.29852255940027,0.0,2025-09-22-02-36-16-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
